jLLLQMPbedefgghiimifilbohxr | Same Shape: False | Small Shape: True | [(8, 1)] | [z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 2, z^2 + 2*z + 1, 1/4*z^5 + z^4 + z^3 - 1/2*z^2 - 5/4*z - 1/4, -13/64*z^5 - 19/32*z^4 + 5/32*z^3 + 41/32*z^2 - 5/64*z + 17/64, 1/4*z^5 + z^4 + z^3 - 1/2*z^2 - 5/4*z - 1/4, 1/21*z^5 + 2/7*z^4 + 2/3*z^3 + 1/21*z^2 - 22/21*z - 1/21, 2*z^5 + 10*z^4 + 12*z^3 - 5*z^2 - 11*z - 5, 1/3*z^5 + 3/2*z^4 + 7/6*z^3 - 5/3*z^2 - 5/6*z + 2/3] 
hLALPkbcbegfgghhjsaljb | Same Shape: False | Small Shape: True | [(0, 6)] | [1/4*z^5 + 5/4*z^4 + 3/2*z^3 - 1/4*z^2 - 1/2*z, z^2 + 2*z + 1, -13/64*z^5 - 19/32*z^4 + 5/32*z^3 + 41/32*z^2 - 5/64*z + 17/64, 1/21*z^5 + 2/7*z^4 + 2/3*z^3 + 1/21*z^2 - 22/21*z - 1/21, 2*z^5 + 9*z^4 + 10*z^3 - 2*z^2 - 3*z - 1, 5/21*z^5 + 10/7*z^4 + 7/3*z^3 + 5/21*z^2 - 26/21*z - 26/21, z^5 + 5*z^4 + 6*z^3 - 2*z^2 - 4*z - 1] 
jLLALQPccdeggfhiiivvxokjdxj | Same Shape: False | Small Shape: True | [(6, 5)] | [z^5 - 3*z^4 + z^3 + z^2 + 2*z, -3*z^6 + 6*z^5 + 4*z^4 - 3*z^3 - 2*z^2 - 8*z - 5, 2*z^6 - 5*z^5 + z^3 + 2*z^2 + 5*z + 1, 2*z^5 - 2*z^4 - 3*z^3 - 4*z^2 - 3*z, -9/5*z^6 + 29/5*z^5 - 22/5*z^4 + 13/5*z^3 - 16/5*z^2 - 8/5*z - 6/5, -z^6 - 2*z^5 + 5*z^4 + 4*z^3 + 8*z^2 + 5*z + 3, 3/4*z^6 - 2*z^5 + 1/4*z^4 + 1/4*z^3 + 3/4*z^2 + 9/4*z + 3/4, z^6 - z^5 - 4*z^4 + 6*z^2 + 3*z, 19/35*z^6 - 7/5*z^5 + 2/35*z^4 - 3/35*z^3 + 41/35*z^2 + 48/35*z + 36/35] 
kLLALPAkccdefgiiijjivvxvoupcxj | Same Shape: False | Small Shape: True | [(4, 9)] | [z^5 - 3*z^4 + z^3 + z^2 + 2*z, -3*z^6 + 6*z^5 + 4*z^4 - 3*z^3 - 2*z^2 - 8*z - 5, z^5 - 3*z^4 + z^3 + z^2 + z + 1, z^6 - 2*z^5 - z^4 - z^3 + 4*z^2 + 2*z + 1, 2/7*z^6 - 9/7*z^4 - 4/7*z^3 + 1/7*z^2 + 15/7*z + 13/7, -z^6 + 5/2*z^5 + 1/4*z^4 - 3/2*z^3 - 9/4*z - 3/4, z^6 - 2*z^5 - 2*z^4 + z^3 + 3*z^2 + 3*z + 2, z^6 - z^5 - 4*z^4 + 6*z^2 + 3*z, 19/35*z^6 - 7/5*z^5 + 2/35*z^4 - 3/35*z^3 + 41/35*z^2 + 48/35*z + 36/35, 3/4*z^6 - 2*z^5 + 1/4*z^4 + 1/4*z^3 + 3/4*z^2 + 9/4*z + 3/4] 
kLLALLQkbcdegjihiijpjgtfxxhgsr | Same Shape: False | Small Shape: True | [(4, 7)] | [z^5 - 3*z^4 + z^3 + z^2 + 2*z, -3*z^6 + 6*z^5 + 4*z^4 - 3*z^3 - 2*z^2 - 8*z - 5, z^5 - 3*z^4 + z^3 + z^2 + z + 1, z^6 - 2*z^5 - z^4 - z^3 + 4*z^2 + 2*z + 1, 2/7*z^6 - 9/7*z^4 - 4/7*z^3 + 1/7*z^2 + 15/7*z + 13/7, z^6 - 3*z^4 - 2*z^3 - 3*z^2 - z, -z^6 + 4*z^5 - 4*z^4 + z^2 - 2*z + 1, 3/4*z^6 - 2*z^5 + 1/4*z^4 + 1/4*z^3 + 3/4*z^2 + 9/4*z + 3/4, -1/4*z^6 + 1/2*z^5 + 1/2*z^4 - 5/4*z^3 + 3/4*z^2, 172/133*z^6 - 45/19*z^5 - 263/133*z^4 + 125/133*z^3 + 282/133*z^2 + 429/133*z + 264/133] 
hLLMAkccdfefgginvhtwur | Same Shape: False | Small Shape: True | [(4, 0)] | [-7/4*z^7 + 5/4*z^6 - 53/4*z^5 - 23/4*z^4 + 133/4*z^3 + 1/2*z^2 - 19*z + 23/4, 10*z^7 - z^6 + 79*z^5 + 81*z^4 - 108*z^3 - 39*z^2 + 54*z - 11, -15*z^7 + 11*z^6 - 117*z^5 - 46*z^4 + 258*z^3 - 19*z^2 - 141*z + 49, -3*z^7 + 3*z^6 - 23*z^5 - 3*z^4 + 62*z^3 - 9*z^2 - 36*z + 13, -24*z^7 + 15*z^6 - 186*z^5 - 94*z^4 + 400*z^3 + 7*z^2 - 217*z + 63, 17*z^7 - 6*z^6 + 133*z^5 + 102*z^4 - 232*z^3 - 50*z^2 + 112*z - 26, 32/7*z^7 - 16/7*z^6 + 248/7*z^5 + 156/7*z^4 - 498/7*z^3 - 57/7*z^2 + 263/7*z - 64/7] 
jLLLAMQbefgfhihiitledejmbqm | Same Shape: False | Small Shape: True | [(6, 3)] | [z, 4*z^7 - 3/2*z^6 + 31*z^5 + 47/2*z^4 - 58*z^3 - 23/2*z^2 + 57/2*z - 11/2, 3*z^7 + 24*z^5 + 26*z^4 - 27*z^3 - 18*z^2 + 9*z, 3*z^7 + 24*z^5 + 26*z^4 - 27*z^3 - 18*z^2 + 9*z, 12*z^7 - 5*z^6 + 93*z^5 + 66*z^4 - 178*z^3 - 35*z^2 + 88*z - 19, 5*z^7 - 4*z^6 + 39*z^5 + 13*z^4 - 89*z^3 + 12*z^2 + 51*z - 21, -41/34*z^7 + 20/17*z^6 - 315/34*z^5 - 26/17*z^4 + 835/34*z^3 - 151/34*z^2 - 495/34*z + 101/17, 12*z^7 - 5*z^6 + 93*z^5 + 66*z^4 - 178*z^3 - 35*z^2 + 88*z - 20, 196/79*z^7 - 74/79*z^6 + 1530/79*z^5 + 1129/79*z^4 - 2739/79*z^3 - 649/79*z^2 + 1356/79*z - 232/79] 
iLLLQMcbedefgghhmifilbohk | Same Shape: False | Small Shape: True | [(5, 3)] | [5/2*z^7 - z^6 + 39/2*z^5 + 14*z^4 - 71/2*z^3 - 15/2*z^2 + 37/2*z - 4, 10*z^7 - z^6 + 79*z^5 + 81*z^4 - 108*z^3 - 39*z^2 + 54*z - 11, 2*z^7 - z^6 + 16*z^5 + 10*z^4 - 27*z^3 + 3*z^2 + 15*z - 6, 3*z^7 + 24*z^5 + 26*z^4 - 27*z^3 - 18*z^2 + 9*z, 3*z^7 + 24*z^5 + 26*z^4 - 27*z^3 - 18*z^2 + 9*z, -41/34*z^7 + 20/17*z^6 - 315/34*z^5 - 26/17*z^4 + 835/34*z^3 - 151/34*z^2 - 495/34*z + 101/17, 15*z^7 - 5*z^6 + 117*z^5 + 92*z^4 - 205*z^3 - 53*z^2 + 97*z - 20, 32/7*z^7 - 16/7*z^6 + 248/7*z^5 + 156/7*z^4 - 498/7*z^3 - 57/7*z^2 + 263/7*z - 64/7] 
gLLPQcdcfeffhsraljb | Same Shape: False | Small Shape: True | [(5, 0)] | [-7/4*z^7 + 5/4*z^6 - 53/4*z^5 - 23/4*z^4 + 133/4*z^3 + 1/2*z^2 - 19*z + 23/4, 10*z^7 - z^6 + 79*z^5 + 81*z^4 - 108*z^3 - 39*z^2 + 54*z - 11, 6*z^7 + 2*z^6 + 48*z^5 + 69*z^4 - 37*z^3 - 45*z^2 + 12*z + 3, 32/7*z^7 - 16/7*z^6 + 248/7*z^5 + 156/7*z^4 - 498/7*z^3 - 57/7*z^2 + 263/7*z - 64/7, 26/7*z^7 - 13/7*z^6 + 205/7*z^5 + 125/7*z^4 - 374/7*z^3 - 31/7*z^2 + 187/7*z - 52/7, 3*z^7 + 24*z^5 + 26*z^4 - 27*z^3 - 18*z^2 + 9*z + 1] 
gLALQbcbefffxxjntqt | Same Shape: False | Small Shape: True | [(3, 5), (5, 4)] | [z^7 + 4*z^6 + 10*z^5 + 10*z^4 + 14*z^3 + 4*z^2 + 4*z, -16*z^7 - 76*z^6 - 200*z^5 - 243*z^4 - 264*z^3 - 164*z^2 - 60*z - 28, 6*z^7 + 25*z^6 + 63*z^5 + 66*z^4 + 90*z^3 + 41*z^2 + 33*z + 7, z, z, z^7 + 4*z^6 + 10*z^5 + 10*z^4 + 15*z^3 + 6*z^2 + 7*z + 2] 
hLLAAkbddeefggmkcdtnqn | Same Shape: False | Small Shape: True | [(3, 2)] | [z^7 + 4*z^6 + 10*z^5 + 10*z^4 + 14*z^3 + 4*z^2 + 4*z, -16*z^7 - 76*z^6 - 200*z^5 - 243*z^4 - 264*z^3 - 164*z^2 - 60*z - 28, z, z^7 + 4*z^6 + 10*z^5 + 10*z^4 + 15*z^3 + 6*z^2 + 7*z + 2, z^2 + z + 1, -3/7*z^7 - 10/7*z^6 - 3*z^5 - 9/7*z^4 - 25/7*z^3 + 1/7*z^2 - 3/7*z - 1/7, z^7 + 3*z^6 + 6*z^5 + 5*z^3 - 9*z^2 + z - 6] 
gLLPQcdcfeffqsnlqws | Same Shape: False | Small Shape: True | [(5, 4)] | [16*z^9 + 84*z^8 + 112*z^7 - 442*z^6 - 16*z^5 + 479*z^4 - 56*z^3 - 184*z^2 + 16*z + 24, 9*z^9 + 52*z^8 + 88*z^7 - 214*z^6 - 134*z^5 + 272*z^4 + 85*z^3 - 125*z^2 - 19*z + 19, 2*z^9 + 11*z^8 + 16*z^7 - 55*z^6 - 20*z^5 + 77*z^4 + 8*z^3 - 44*z^2 - z + 11, -47*z^9 - 256*z^8 - 372*z^7 + 1260*z^6 + 328*z^5 - 1565*z^4 - 35*z^3 + 700*z^2 - 19*z - 101, 116/5*z^9 + 639/5*z^8 + 968/5*z^7 - 2993/5*z^6 - 181*z^5 + 3558/5*z^4 + 257/5*z^3 - 1502/5*z^2 - 13/5*z + 208/5, 32*z^9 + 174*z^8 + 257*z^7 - 832*z^6 - 175*z^5 + 932*z^4 + 20*z^3 - 368*z^2 + 4*z + 48] 
hLLMAkbcdeffggmkfuajpk | Same Shape: False | Small Shape: True | [(3, 2)] | [2*z^9 + 11*z^8 + 16*z^7 - 55*z^6 - 20*z^5 + 77*z^4 + 8*z^3 - 44*z^2 - z + 11, -47*z^9 - 256*z^8 - 372*z^7 + 1260*z^6 + 328*z^5 - 1565*z^4 - 35*z^3 + 700*z^2 - 19*z - 101, 116/5*z^9 + 639/5*z^8 + 968/5*z^7 - 2993/5*z^6 - 181*z^5 + 3558/5*z^4 + 257/5*z^3 - 1502/5*z^2 - 13/5*z + 208/5, 32*z^9 + 174*z^8 + 257*z^7 - 832*z^6 - 175*z^5 + 932*z^4 + 20*z^3 - 368*z^2 + 4*z + 48, z, 45/16*z^9 + 231/16*z^8 + 149/8*z^7 - 307/4*z^6 + 163/16*z^5 + 1075/16*z^4 - 175/16*z^3 - 95/4*z^2 + 41/16*z + 63/16, 71/5*z^9 + 379/5*z^8 + 528/5*z^7 - 1923/5*z^6 - 47*z^5 + 2198/5*z^4 - 168/5*z^3 - 877/5*z^2 + 82/5*z + 113/5] 
gLALQbcbefffxxnntqt | Same Shape: False | Small Shape: True | [(3, 5), (5, 4)] | [z, 48/31*z^5 - 10/31*z^4 - 159/31*z^3 - 43/31*z^2 + 28/31*z + 55/31, 472/31*z^5 + 935/31*z^4 + 157/31*z^3 - 459/31*z^2 - 14/31*z + 81/31, -72/31*z^5 - 109/31*z^4 - 87/31*z^3 - 75/31*z^2 - 11/31*z - 5/31, -72/31*z^5 - 109/31*z^4 - 87/31*z^3 - 75/31*z^2 - 11/31*z - 5/31, 104/31*z^5 + 185/31*z^4 - 50/31*z^3 - 181/31*z^2 - 22/31*z + 52/31] 
hLLAAkbddeefggmkcdtnqj | Same Shape: False | Small Shape: True | [(3, 2)] | [z, 48/31*z^5 - 10/31*z^4 - 159/31*z^3 - 43/31*z^2 + 28/31*z + 55/31, -72/31*z^5 - 109/31*z^4 - 87/31*z^3 - 75/31*z^2 - 11/31*z - 5/31, 104/31*z^5 + 185/31*z^4 - 50/31*z^3 - 181/31*z^2 - 22/31*z + 52/31, 40/31*z^5 + 33/31*z^4 - 24/31*z^3 - 72/31*z^2 - 18/31*z + 20/31, 464/217*z^5 + 730/217*z^4 - 111/217*z^3 - 52/31*z^2 - 184/217*z - 16/217, 48/31*z^5 - 10/31*z^4 - 159/31*z^3 - 43/31*z^2 + 28/31*z - 69/31] 
gLALQbcbefffxxnntxp | Same Shape: False | Small Shape: True | [(3, 5), (5, 4)] | [z, 640/1547*z^6 + 352/1547*z^5 - 1446/1547*z^4 - 597/1547*z^3 + 112/221*z^2 - 1562/1547*z + 3775/1547, 102600/187187*z^6 + 398317/187187*z^5 + 262648/187187*z^4 - 518521/187187*z^3 - 76191/26741*z^2 + 243665/187187*z + 345187/187187, -6960/1547*z^6 - 25486/1547*z^5 - 24110/1547*z^4 + 15581/1547*z^3 + 3865/221*z^2 - 1964/1547*z - 7986/1547, -6960/1547*z^6 - 25486/1547*z^5 - 24110/1547*z^4 + 15581/1547*z^3 + 3865/221*z^2 - 1964/1547*z - 7986/1547, 1592/17017*z^6 - 14285/17017*z^5 - 48808/17017*z^4 - 24516/17017*z^3 + 5450/2431*z^2 + 9148/17017*z - 2889/17017] 
hLLAAkbcdeefggmvfxucqj | Same Shape: False | Small Shape: True | [(3, 2)] | [z, 640/1547*z^6 + 352/1547*z^5 - 1446/1547*z^4 - 597/1547*z^3 + 112/221*z^2 - 1562/1547*z + 3775/1547, -6960/1547*z^6 - 25486/1547*z^5 - 24110/1547*z^4 + 15581/1547*z^3 + 3865/221*z^2 - 1964/1547*z - 7986/1547, 1592/17017*z^6 - 14285/17017*z^5 - 48808/17017*z^4 - 24516/17017*z^3 + 5450/2431*z^2 + 9148/17017*z - 2889/17017, -3688/1547*z^6 - 11001/1547*z^5 - 5165/1547*z^4 + 11736/1547*z^3 + 769/221*z^2 - 5038/1547*z - 1159/1547, 4024/10829*z^6 + 4379/10829*z^5 - 8821/10829*z^4 - 13171/10829*z^3 - 666/1547*z^2 - 14114/10829*z + 627/10829, -1648/2431*z^6 - 7006/2431*z^5 - 10299/2431*z^4 - 1949/2431*z^3 + 5451/2431*z^2 + 2221/2431*z + 694/2431] 
jLLAPzQbdedgfhiiilwaoovdxoj | Same Shape: False | Small Shape: True | [(6, 1)] | [235/404*z^6 + 21/404*z^5 - 1159/404*z^4 + 1433/202*z^3 - 811/404*z^2 - 3989/404*z + 754/101, 1/404*z^6 + 19/404*z^5 - 29/404*z^4 - 79/202*z^3 + 459/404*z^2 + 277/404*z - 121/101, 607/4444*z^6 - 183/4444*z^5 - 3463/4444*z^4 + 4971/2222*z^3 - 4187/4444*z^2 - 14065/4444*z + 3717/1111, 215/808*z^6 + 45/808*z^5 - 983/808*z^4 + 1397/404*z^3 - 295/808*z^2 - 3469/808*z + 476/101, 51/202*z^6 - 41/202*z^5 - 267/202*z^4 + 415/101*z^3 - 629/202*z^2 - 821/202*z + 485/101, -43/202*z^6 - 9/202*z^5 + 237/202*z^4 - 239/101*z^3 + 59/202*z^2 + 1017/202*z - 300/101, 527/4444*z^6 + 317/4444*z^5 - 2355/4444*z^4 + 3009/2222*z^3 + 1109/4444*z^2 - 9561/4444*z + 2085/1111, -719/9494*z^6 - 1137/9494*z^5 + 2469/9494*z^4 - 1779/4747*z^3 - 5003/9494*z^2 + 5463/9494*z + 4217/4747, 43/404*z^6 + 9/404*z^5 - 439/404*z^4 + 441/202*z^3 - 59/404*z^2 - 1421/404*z + 352/101] 
jLLLAPQbefgfihihixxdddeomnt | Same Shape: False | Small Shape: True | [(8, 1)] | [235/404*z^6 + 21/404*z^5 - 1159/404*z^4 + 1433/202*z^3 - 811/404*z^2 - 3989/404*z + 754/101, 1/404*z^6 + 19/404*z^5 - 29/404*z^4 - 79/202*z^3 + 459/404*z^2 + 277/404*z - 121/101, 607/4444*z^6 - 183/4444*z^5 - 3463/4444*z^4 + 4971/2222*z^3 - 4187/4444*z^2 - 14065/4444*z + 3717/1111, 215/808*z^6 + 45/808*z^5 - 983/808*z^4 + 1397/404*z^3 - 295/808*z^2 - 3469/808*z + 476/101, -23/202*z^6 - 33/202*z^5 + 61/202*z^4 - 102/101*z^3 + 149/202*z^2 + 295/202*z - 90/101, 1871/4747*z^6 + 199/4747*z^5 - 9112/4747*z^4 + 23744/4747*z^3 - 5771/4747*z^2 - 35112/4747*z + 28989/4747, -477/12524*z^6 - 983/12524*z^5 + 1713/12524*z^4 - 293/6262*z^3 - 5631/12524*z^2 + 4019/12524*z + 4086/3131, 15/101*z^6 - 18/101*z^5 - 132/101*z^4 + 256/101*z^3 + 17/101*z^2 - 390/101*z + 315/101, 527/4444*z^6 + 317/4444*z^5 - 2355/4444*z^4 + 3009/2222*z^3 + 1109/4444*z^2 - 9561/4444*z + 2085/1111] 
jLLLAPQbefgfihihixxedeermnt | Same Shape: False | Small Shape: True | [(8, 0)] | [5/3*z^6 - 14/3*z^5 + 4/3*z^4 + 31/3*z^3 - 32/3*z^2 - z + 16/3, 1/3*z^6 - 1/3*z^5 - 1/3*z^4 + 2/3*z^3 + 2/3*z^2 + z - 1/3, z^6 - 4/3*z^5 - 7/3*z^4 + 17/3*z^3 + 2/3*z^2 - 13/3*z + 7/3, -1/7*z^6 + 1/7*z^5 + 8/7*z^4 - 19/7*z^3 + 12/7*z^2 + 4/7*z - 4/7, 2/11*z^6 + 1/11*z^5 - 13/11*z^4 + 8/11*z^3 + 24/11*z^2 - 15/11*z - 8/11, z^4 - z^3 - z^2 + z + 2, z^4 - z^3 - z^2 + z + 1, -23/49*z^6 + 58/49*z^5 + 9/49*z^4 - 129/49*z^3 + 52/49*z^2 + 50/49*z + 41/49, z^3 - z + 1] 
iLvMQMcbefefgfhhpamtmpcxr | Same Shape: False | Small Shape: True | [(6, 4)] | [z, -17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, -26848/1597*z^5 + 751543/11179*z^4 - 1072833/11179*z^3 + 499759/11179*z^2 + 222136/11179*z - 214156/11179, -17312/1597*z^5 + 77931/1597*z^4 - 125189/1597*z^3 + 68620/1597*z^2 + 21636/1597*z - 30422/1597, -201024/11179*z^5 + 780326/11179*z^4 - 1088905/11179*z^3 + 469159/11179*z^2 + 284006/11179*z - 37137/1597, 53152/11179*z^5 - 205355/11179*z^4 + 286164/11179*z^3 - 112519/11179*z^2 - 77958/11179*z + 7770/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 55386/1597, 84384/11179*z^5 - 279163/11179*z^4 + 44217/1597*z^3 - 67342/11179*z^2 - 97015/11179*z + 41420/11179] 
iLLPMMccdefffghhdvalarbqn | Same Shape: False | Small Shape: True | [(6, 4)] | [z, -17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, -26848/1597*z^5 + 751543/11179*z^4 - 1072833/11179*z^3 + 499759/11179*z^2 + 222136/11179*z - 214156/11179, 66496/11179*z^5 - 220082/11179*z^4 + 249373/11179*z^3 - 50669/11179*z^2 - 94077/11179*z + 6444/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 56983/1597, -109888/11179*z^5 + 571654/11179*z^4 - 983683/11179*z^3 + 581247/11179*z^2 + 141426/11179*z - 34727/1597, 126944/11179*z^5 - 459225/11179*z^4 + 605979/11179*z^3 - 249927/11179*z^2 - 138545/11179*z + 17740/1597, 84384/11179*z^5 - 279163/11179*z^4 + 44217/1597*z^3 - 67342/11179*z^2 - 97015/11179*z + 41420/11179] 
jLLwLQQaceighhiihnkteeiqmco | Same Shape: False | Small Shape: True | [(7, 5)] | [-17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, 30976/11179*z^5 - 12552/1597*z^4 + 76218/11179*z^3 + 13927/11179*z^2 - 64808/11179*z + 30936/11179, 235008/11179*z^5 - 843568/11179*z^4 + 1085765/11179*z^3 - 432198/11179*z^2 - 238038/11179*z + 26832/1597, -229248/11179*z^5 + 929860/11179*z^4 - 1356109/11179*z^3 + 662611/11179*z^2 + 273303/11179*z - 41111/1597, -17312/1597*z^5 + 77931/1597*z^4 - 125189/1597*z^3 + 68620/1597*z^2 + 21636/1597*z - 30422/1597, -201024/11179*z^5 + 780326/11179*z^4 - 1088905/11179*z^3 + 469159/11179*z^2 + 284006/11179*z - 37137/1597, 53152/11179*z^5 - 205355/11179*z^4 + 286164/11179*z^3 - 112519/11179*z^2 - 77958/11179*z + 7770/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 55386/1597, 84384/11179*z^5 - 279163/11179*z^4 + 44217/1597*z^3 - 67342/11179*z^2 - 97015/11179*z + 41420/11179] 
jLLwLQQacegihhihinktldiqmor | Same Shape: False | Small Shape: True | [(7, 5)] | [-17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, 30976/11179*z^5 - 12552/1597*z^4 + 76218/11179*z^3 + 13927/11179*z^2 - 64808/11179*z + 30936/11179, 235008/11179*z^5 - 843568/11179*z^4 + 1085765/11179*z^3 - 432198/11179*z^2 - 238038/11179*z + 26832/1597, -229248/11179*z^5 + 929860/11179*z^4 - 1356109/11179*z^3 + 662611/11179*z^2 + 273303/11179*z - 41111/1597, 66496/11179*z^5 - 220082/11179*z^4 + 249373/11179*z^3 - 50669/11179*z^2 - 94077/11179*z + 6444/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 56983/1597, -109888/11179*z^5 + 571654/11179*z^4 - 983683/11179*z^3 + 581247/11179*z^2 + 141426/11179*z - 34727/1597, 126944/11179*z^5 - 459225/11179*z^4 + 605979/11179*z^3 - 249927/11179*z^2 - 138545/11179*z + 17740/1597, 84384/11179*z^5 - 279163/11179*z^4 + 44217/1597*z^3 - 67342/11179*z^2 - 97015/11179*z + 41420/11179] 
jLLLAQPbcegffghiipwmaqwbmhs | Same Shape: False | Small Shape: True | [(4, 3)] | [z, -17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, -17312/1597*z^5 + 77931/1597*z^4 - 125189/1597*z^3 + 68620/1597*z^2 + 21636/1597*z - 30422/1597, -201024/11179*z^5 + 780326/11179*z^4 - 1088905/11179*z^3 + 469159/11179*z^2 + 284006/11179*z - 37137/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 55386/1597, 84384/11179*z^5 - 279163/11179*z^4 + 44217/1597*z^3 - 67342/11179*z^2 - 97015/11179*z + 41420/11179, 87424/11179*z^5 - 335828/11179*z^4 + 446135/11179*z^3 - 157382/11179*z^2 - 116864/11179*z + 10086/1597, -109888/11179*z^5 + 571654/11179*z^4 - 983683/11179*z^3 + 581247/11179*z^2 + 141426/11179*z - 36324/1597, -392256/11179*z^5 + 1421166/11179*z^4 - 1752018/11179*z^3 + 380923/11179*z^2 + 901848/11179*z - 84335/1597] 
jLLLQMPcdefggfhiiiruaevfdxj | Same Shape: False | Small Shape: False | [(5, 3)] | [z, -17888/11179*z^5 + 59081/11179*z^4 - 60146/11179*z^3 + 16673/11179*z^2 + 2938/11179*z + 14867/11179, -26848/1597*z^5 + 751543/11179*z^4 - 1072833/11179*z^3 + 499759/11179*z^2 + 222136/11179*z - 214156/11179, -201024/11179*z^5 + 780326/11179*z^4 - 1088905/11179*z^3 + 469159/11179*z^2 + 284006/11179*z - 37137/1597, 53152/11179*z^5 - 205355/11179*z^4 + 286164/11179*z^3 - 112519/11179*z^2 - 77958/11179*z + 7770/1597, -291744/11179*z^5 + 1209867/11179*z^4 - 1783284/11179*z^3 + 900926/11179*z^2 + 323864/11179*z - 55386/1597, -502016/11179*z^5 + 1923192/11179*z^4 - 2694260/11179*z^3 + 1230121/11179*z^2 + 589445/11179*z - 85239/1597, -3040/11179*z^5 + 8095/1597*z^4 - 136616/11179*z^3 + 90040/11179*z^2 + 19849/11179*z - 29182/11179, -387424/11179*z^5 + 1462893/11179*z^4 - 1985443/11179*z^3 + 867361/11179*z^2 + 430905/11179*z - 387808/11179] 
jLvAzQQaefgghiihijttgjdhdhv | Same Shape: False | Small Shape: True | [(3, 7)] | [z, 7*z - 3, 7/2*z - 5/2, 3*z - 1, 7/2*z - 2, 2/3*z - 17/21, 17/3*z - 50/21, 21*z - 7, 14/13*z - 11/13] 
kLLLLAQkccfihfihjijdgavjfvvlfk | Same Shape: False | Small Shape: True | [(2, 5)] | [z, 7/2*z - 5/2, 3*z - 1, 7/2*z - 2, 2/3*z - 17/21, 21*z - 7, 14/13*z - 11/13, 84/13*z - 53/13, 18/7*z - 5/7, 6*z - 23/7] 
kLvLAAQkbdhefghjjjimflubkophwj | Same Shape: False | Small Shape: True | [(2, 5)] | [z, 7*z - 3, 3*z - 1, 2/3*z - 17/21, 17/3*z - 50/21, 21*z - 7, 14/13*z - 11/13, 7/13*z - 12/13, 12*z - 1, z - 5/7] 
iLvMQMcbefefgfhhpamtmpcxk | Same Shape: False | Small Shape: True | [(6, 4)] | [57/11*z^7 - 575/11*z^6 + 433/2*z^5 - 5329/11*z^4 + 7079/11*z^3 - 5587/11*z^2 + 2410/11*z - 791/22, -9/2*z^7 + 45*z^6 - 184*z^5 + 811/2*z^4 - 1063/2*z^3 + 416*z^2 - 359/2*z + 63/2, z, 3/2*z^7 - 23/2*z^6 + 59/2*z^5 - 22*z^4 - 26*z^3 + 119/2*z^2 - 75/2*z + 13/2, 3*z^7 - 61/2*z^6 + 257/2*z^5 - 297*z^4 + 417*z^3 - 360*z^2 + 359/2*z - 79/2, 3/22*z^7 + 17/11*z^6 - 39/2*z^5 + 1549/22*z^4 - 2587/22*z^3 + 1109/11*z^2 - 895/22*z + 76/11, 3/2*z^6 - 23/2*z^5 + 65/2*z^4 - 87/2*z^3 + 61/2*z^2 - 9*z + 2, 3/2*z^7 - 13*z^6 + 44*z^5 - 76*z^4 + 74*z^3 - 79/2*z^2 + 10*z] 
iLLPMMccdefffghhdvalarbqj | Same Shape: False | Small Shape: True | [(6, 4)] | [57/11*z^7 - 575/11*z^6 + 433/2*z^5 - 5329/11*z^4 + 7079/11*z^3 - 5587/11*z^2 + 2410/11*z - 791/22, -9/2*z^7 + 45*z^6 - 184*z^5 + 811/2*z^4 - 1063/2*z^3 + 416*z^2 - 359/2*z + 63/2, z, 3/2*z^6 - 13*z^5 + 44*z^4 - 76*z^3 + 74*z^2 - 79/2*z + 10, 3/2*z^6 - 23/2*z^5 + 65/2*z^4 - 87/2*z^3 + 61/2*z^2 - 9*z + 1, 9/2*z^7 - 81/2*z^6 + 287/2*z^5 - 262*z^4 + 271*z^3 - 307/2*z^2 + 85/2*z - 7/2, 18/11*z^7 - 351/22*z^6 + 127/2*z^5 - 1497/11*z^4 + 1902/11*z^3 - 1421/11*z^2 + 1129/22*z - 145/22, 3/2*z^7 - 13*z^6 + 44*z^5 - 76*z^4 + 74*z^3 - 79/2*z^2 + 10*z] 
