dLQbcccdegj, tet1: 0, tet2: 2, searched: 1, height: 1
kLLAzAAkccedfhghijjpvejwmsurqj, tet1: 6, tet2: 8, searched: 865, height: 4
jLLPPLQccdegfhhiilngaofpmok, tet1: 3, tet2: 7, searched: 325, height: 3
kLLALMMkacdefhhijjjjkadlwjuxkb, tet1: 9, tet2: 5, searched: 151, height: 4
kLLALzQkacedhghjjijnktlloratjf, tet1: 4, tet2: 8, searched: 436, height: 4
jLLMLMQcddefghiiiigvhgfmivr, tet1: 4, tet2: 8, searched: 323, height: 3
hLLMAkccdfefggdgvuugxj, tet1: 0, tet2: 5, searched: 3, height: 1
kLLMvAQkbcefhghjijjlsmmcrjxxwn, tet1: 7, tet2: 4, searched: 571, height: 4
hLLAPkceedffggldebuofn, tet1: 2, tet2: 3, searched: 1, height: 1
hLLAMkbedeffggtlfttfwk, tet1: 0, tet2: 2, searched: 1, height: 1
jLLPMMPbcefegghiimbapagrehn, tet1: 7, tet2: 4, searched: 108, height: 3
iLLMAMcccdeffghhibvdpfphj, tet1: 3, tet2: 5, searched: 31, height: 2
kLLALzQkacedhghjjijnktlloratrs, tet1: 5, tet2: 8, searched: 162, height: 4
hLLAMkbeedfgggeddfaogf, tet1: 2, tet2: 3, searched: 3, height: 1
lLLwLwQQccedhgihijjkkiivorofoddws, tet1: 10, tet2: 6, searched: 658, height: 5
kLLALAPkacdegghjijjnkdxpocmdvo, tet1: 9, tet2: 5, searched: 464, height: 4
iLLMAMcccdeffghhibvdpfthr, tet1: 5, tet2: 3, searched: 14, height: 2
jLLPMMPbcefegghiimbapagrihw, tet1: 7, tet2: 4, searched: 73, height: 3
hLLAMkbedeffggllfttfwr, tet1: 0, tet2: 2, searched: 1, height: 1
hLMLAkbbdfeeggpudwrrqj, tet1: 1, tet2: 3, searched: 2, height: 1
hLLAAkbedeefggminuihqj, tet1: 2, tet2: 3, searched: 5, height: 1
jLLLLQQccfifggiihdwaffffwkj, tet1: 7, tet2: 6, searched: 335, height: 3
iLLLPQccdefghhhghsdlwsvjw, tet1: 6, tet2: 4, searched: 22, height: 2
iLLAMMcbdeefgfhhmvamanrqj, tet1: 7, tet2: 6, searched: 33, height: 2
hLLAMkceedffggldejeovw, tet1: 2, tet2: 3, searched: 1, height: 1
hLLAMkbedeffggllfttfbk, tet1: 0, tet2: 2, searched: 1, height: 1
hLMLAkbbdfeeggpudwrrhn, tet1: 1, tet2: 3, searched: 2, height: 1
kLLALMMkacdefhihjjjjkaiaoerusb, tet1: 9, tet2: 5, searched: 202, height: 4
jLLLQLQcdggfghhiihshplgimbj, tet1: 6, tet2: 5, searched: 91, height: 3
kLLALAPkacdegghjijjjkexpocmdvo, tet1: 9, tet2: 5, searched: 393, height: 4
jLLPMMPbcefegghiimbapagreqj, tet1: 7, tet2: 4, searched: 105, height: 3
iLLMAMcccdeffghhibvdpfpxn, tet1: 3, tet2: 5, searched: 31, height: 2
kLLALPPkbdcefhhijjjdwsqjxlmvsc, tet1: 6, tet2: 8, searched: 659, height: 4
jLLPMLQbcefegihiimbapagmxwn, tet1: 8, tet2: 5, searched: 801, height: 3
hLLAPkceedffggldebuosn, tet1: 2, tet2: 3, searched: 1, height: 1
hLLAMkbedeffggtlfttfbk, tet1: 0, tet2: 2, searched: 1, height: 1
jLLPMMPbcefegghiimbapagrehr, tet1: 7, tet2: 4, searched: 105, height: 3
iLLMAMcccdeffghhibvdpfphw, tet1: 3, tet2: 5, searched: 31, height: 2
kLLLMzQkbcdgghhijjjtsrdwlexfks, tet1: 8, tet2: 4, searched: 517, height: 4
lLLwLwQQccedhgihijjkkiivorofoddww, tet1: 10, tet2: 6, searched: 883, height: 5
kLLALPPkbdcefhhijjjdwnxjxlmvsc, tet1: 8, tet2: 6, searched: 660, height: 4
hLLAAkbcdeffggmjkmqwas, tet1: 4, tet2: 1, searched: 183, height: 1
kLLALzQkacedhghjjijnktlloratks, tet1: 5, tet2: 8, searched: 274, height: 4
kLLALAPkacdegghjijjjkdxpocmdvo, tet1: 9, tet2: 5, searched: 478, height: 4
hLLAMkbedeffggllfttfbj, tet1: 0, tet2: 2, searched: 1, height: 1
hLMLAkbbdfeeggpudwrrhr, tet1: 1, tet2: 3, searched: 2, height: 1
hLLAAkacdeffggnkampukr, tet1: 1, tet2: 6, searched: 301, height: 1
jLLMLMQcddeghghiiigvhvlkhks, tet1: 8, tet2: 3, searched: 68, height: 3
hLLAPkceedffggldebuofr, tet1: 2, tet2: 3, searched: 1, height: 1
hLLAMkbedeffggtlfttfwr, tet1: 0, tet2: 2, searched: 1, height: 1
iLLLPQcbddgfhghhmkncckocf, tet1: 5, tet2: 7, searched: 13, height: 2
hLLLQkccfegfggdweeproo, tet1: 5, tet2: 4, searched: 2, height: 1
hLLAAkbcdeffggmjkmqwaw, tet1: 4, tet2: 1, searched: 113, height: 1
lLLvALQQccdfgjghiijkkusauprbiqorj, tet1: 2, tet2: 9, searched: 993, height: 5
hLLAPkceedffggldebuosj, tet1: 2, tet2: 3, searched: 1, height: 1
hLLAMkbedeffggtlfttfbj, tet1: 0, tet2: 2, searched: 1, height: 1
iLLMLQcbcdefghhhhvnqkcqlq, tet1: 4, tet2: 5, searched: 98, height: 2
kLLALzQkacedhghjjijjktlloratrs, tet1: 5, tet2: 8, searched: 257, height: 4
kLLALAAkceddfghhijjhivkjvmdjxr, tet1: 6, tet2: 7, searched: 374, height: 4
iLLwMQccedfghhghdhvejbbor, tet1: 2, tet2: 5, searched: 15, height: 2
iLLLPQccdefghhhghsdlwsvjj, tet1: 6, tet2: 4, searched: 22, height: 2
iLLAAMcacdeffghhnkampunxr, tet1: 2, tet2: 6, searched: 417, height: 2
lLvLLAQQcbdgfjikiikjkpfgcrflsweft, tet1: 10, tet2: 6, searched: 966, height: 5
kLLALAPkacdegghjijjnkexpocmdvo, tet1: 9, tet2: 5, searched: 470, height: 4
mLLPLMPPPcdcfhfihjkkllhsramfainhaok, tet1: 10, tet2: 4, searched: 383, height: 6
hLLAAkacdeffggnkampukn, tet1: 1, tet2: 6, searched: 297, height: 1
kLLAzAAkccedfhghijjpvejwmsubqs, tet1: 4, tet2: 8, searched: 387, height: 4
jLLLAPQbefgfghiiihhdddjfxhm, tet1: 6, tet2: 5, searched: 209, height: 3
kLLALAAkceddfghhijjhivkjvmdohs, tet1: 6, tet2: 7, searched: 441, height: 4
jLLMLMQcddeghghiiigvhvlkhkw, tet1: 8, tet2: 3, searched: 68, height: 3
jLLLzQQbcfehhgiiitsiasovimi, tet1: 4, tet2: 7, searched: 266, height: 3
jLLLAPQacfefghiiijkgcsvqavk, tet1: 4, tet2: 7, searched: 370, height: 3
iLvAMQcadfghhfghnaqrimbwq, tet1: 5, tet2: 2, searched: 13, height: 2
jLvALQQcdefhighiidvpjvkfovc, tet1: 2, tet2: 7, searched: 164, height: 3
jLLAvQQbdedhighhilfavxavhdr, tet1: 6, tet2: 8, searched: 164, height: 3
kLLzAMMkaceegghiijjnkxctdqfkaw, tet1: 7, tet2: 5, searched: 766, height: 4
jLLLLQQccfifggihidwaffffwnn, tet1: 7, tet2: 6, searched: 264, height: 3
hLLLQkcdefegfgdrdqtwjj, tet1: 0, tet2: 2, searched: 3, height: 1
jLLAvQQbdedhighhilfavxavhdn, tet1: 6, tet2: 8, searched: 197, height: 3
hLLLQkbdffgfggmvmiijfn, tet1: 6, tet2: 5, searched: 10, height: 1
jLLLwQQccfeihgihidwaedbspjd, tet1: 6, tet2: 8, searched: 180, height: 3
kLLwLPQkcedihgjjiijduvonoqdocp, tet1: 7, tet2: 3, searched: 765, height: 4
kLLALAAkceddfghhijjhivkjvmdoxj, tet1: 6, tet2: 7, searched: 460, height: 4
kLLALzQkacedhghjjijjktlloratks, tet1: 5, tet2: 8, searched: 260, height: 4
kLLMLMAkcddefgihijjigvhgflhrew, tet1: 8, tet2: 5, searched: 666, height: 4
kLLAzAAkccedfhghijjpvejwmsubxk, tet1: 4, tet2: 8, searched: 387, height: 4
iLLAAMcacdeffghhnkampunxk, tet1: 2, tet2: 6, searched: 765, height: 2
jLLLLQQccfifggihidwaffffwrn, tet1: 7, tet2: 6, searched: 350, height: 3
iLLLAQcadeeghghhnmxssxomx, tet1: 7, tet2: 4, searched: 408, height: 2
kLLzAMMkaceegghiijjjkxctdqfkaw, tet1: 7, tet2: 5, searched: 784, height: 4
kLLvPQPkcdggifihjjjtslgvrrvmpu, tet1: 4, tet2: 8, searched: 964, height: 4
jLLwLQQcddghhigiiifvkvwlbdm, tet1: 3, tet2: 8, searched: 171, height: 3
kLLzAMMkaceegghiijjnkxctdqfkaj, tet1: 7, tet2: 5, searched: 686, height: 4
kLLLMzQkbcdgghhijjjtsndwlexfks, tet1: 8, tet2: 4, searched: 684, height: 4
mLvALLAQQcdefkhjljkjllqvqctopipmxaj, tet1: 10, tet2: 6, searched: 991, height: 6
jLLALAQcedehhgiiiuubabbbida, tet1: 7, tet2: 6, searched: 131, height: 3
iLLPLQcccefghhghijtavnnkn, tet1: 1, tet2: 5, searched: 54, height: 2
jLLAwQPbdedfgghiilfavpimbxr, tet1: 6, tet2: 5, searched: 128, height: 3
iLvAMQccdefgfghhivpuongjw, tet1: 6, tet2: 3, searched: 30, height: 2
kLLMLMAkcddefgihijjigvhgflhrej, tet1: 8, tet2: 5, searched: 762, height: 4
iLLALQcbdedfhghhtfavfxvhd, tet1: 6, tet2: 5, searched: 89, height: 2
kLLALAAkceddfghhijjhivkjvmdohw, tet1: 6, tet2: 7, searched: 483, height: 4
lLLMzzQPcbdedfihijjkklwaroeixrcer, tet1: 5, tet2: 8, searched: 934, height: 5
kLLALAAkceddfghhijjhivkjvmdoxn, tet1: 6, tet2: 7, searched: 483, height: 4
kLvLMMQkbdegfihjjijpfugccwaxfh, tet1: 8, tet2: 6, searched: 283, height: 4
iLLLAQcadeeghghhjmxssxomx, tet1: 4, tet2: 7, searched: 67, height: 2
hLLMMkcbeefgggdntqtfrn, tet1: 0, tet2: 2, searched: 1, height: 1
kLLzAMMkaceegghiijjjkxctdqfkaj, tet1: 7, tet2: 5, searched: 781, height: 4
hLALPkbbcffgggpuguttac, tet1: 4, tet2: 6, searched: 10, height: 1
jLLwLQQcddghhigiiigvkvwlbdm, tet1: 3, tet2: 8, searched: 202, height: 3
iLvAMQccdefgfghhivpuongjs, tet1: 6, tet2: 3, searched: 30, height: 2
jLLAwQPbdedfgghiilfavpimbxk, tet1: 6, tet2: 5, searched: 177, height: 3
jLLPLMQbcdefhghiipkfpwikubj, tet1: 7, tet2: 4, searched: 261, height: 3
iLvMAQcbfdgefghhmefhibnes, tet1: 5, tet2: 2, searched: 13, height: 2
hLLAPkcddeegggpfvxrcrs, tet1: 2, tet2: 3, searched: 4, height: 1
jLvAAMQbefeghgiiieduxaswlqp, tet1: 8, tet2: 4, searched: 581, height: 3
iLLAwQcbddefhhghxfrxdpljv, tet1: 6, tet2: 2, searched: 60, height: 2
jLLPLMQbcdefhghiipkfpwikubk, tet1: 7, tet2: 4, searched: 260, height: 3
iLvAMQcadfghhfghjaqrimbwq, tet1: 5, tet2: 2, searched: 13, height: 2
hLLMPkaddefgggneaxrllx, tet1: 0, tet2: 2, searched: 1, height: 1
hLLAMkcdedeggghspchlta, tet1: 2, tet2: 3, searched: 2, height: 1
jLvLMQQbdggfhhiiipfpgcgjwvv, tet1: 7, tet2: 3, searched: 265, height: 3
hLLMMkcbeefgggdjtqtfrn, tet1: 0, tet2: 2, searched: 1, height: 1
iLvMAQcbfdgefghhmefhibnew, tet1: 5, tet2: 2, searched: 13, height: 2
hLLPAkacefffggjbagnsxr, tet1: 2, tet2: 3, searched: 5, height: 1
jLvAMPQcdefghihiiivpuojibup, tet1: 1, tet2: 6, searched: 203, height: 3
hLLAMkbdeefgfgmvamhcjj, tet1: 5, tet2: 4, searched: 2, height: 1
jLLMzPQcdcffghhiihsbpgvuxbk, tet1: 4, tet2: 8, searched: 38, height: 3
kLLvLQQkachifhijjhjjkuakapimlb, tet1: 8, tet2: 2, searched: 90, height: 4
hLLAPkceedffggpdeohswr, tet1: 2, tet2: 3, searched: 2, height: 1
jLLvQMQcdeghfihiitodljfpjdm, tet1: 8, tet2: 4, searched: 494, height: 3
hLLAMkbdeefgfgmvamhnjw, tet1: 5, tet2: 4, searched: 2, height: 1
jLLLLQQbedhgigihixxwvcronfo, tet1: 3, tet2: 6, searched: 380, height: 3
iLLLPQcbddgfhghhmkwcckocf, tet1: 5, tet2: 7, searched: 13, height: 2
iLLAwQcbdedfgghhtfavpimbj, tet1: 4, tet2: 7, searched: 62, height: 2
jLLPLMQbcdefhghiipkfpwijubj, tet1: 5, tet2: 7, searched: 260, height: 3
hLLAPkcedeegggpqvxtcrs, tet1: 2, tet2: 3, searched: 1, height: 1
jLLPLMQbcdefhghiipkfpwijubk, tet1: 4, tet2: 8, searched: 138, height: 3
hLMLAkbbdfeeggpuewrkqn, tet1: 2, tet2: 3, searched: 5, height: 1
hLLMMkbceefggghgatakkb, tet1: 1, tet2: 5, searched: 1, height: 1
kLLvMPQkachifijjihjjkpmkhppumj, tet1: 8, tet2: 2, searched: 205, height: 4
hLLAMkbdeefgfgmvamhcwj, tet1: 5, tet2: 4, searched: 2, height: 1
iLLALQccedefghhhdlvubgwkc, tet1: 2, tet2: 7, searched: 465, height: 2
jLLzPAQccdhhfgihihosvrfvhor, tet1: 5, tet2: 6, searched: 267, height: 3
hLLAPkceedffggpdeoubkr, tet1: 2, tet2: 3, searched: 2, height: 1
jLLvMQQacegghigiijscjbqxvnv, tet1: 5, tet2: 6, searched: 251, height: 3
jLLLwQQbdegfighiihsahrtvjed, tet1: 8, tet2: 3, searched: 96, height: 3
jLLLLQQbedhgigihihhfgbkowfo, tet1: 8, tet2: 5, searched: 425, height: 3
hLLAMkaddeegggjmdpclxp, tet1: 1, tet2: 3, searched: 2, height: 1
hLLAPkbdeegfggmkamxnvc, tet1: 5, tet2: 4, searched: 2, height: 1
hLLAPkbdeegfggmkamxnkn, tet1: 5, tet2: 4, searched: 2, height: 1
hLLAMkbdeefgfgmvamhnww, tet1: 5, tet2: 4, searched: 2, height: 1
iLLvQQccdhehfgghhshunfvro, tet1: 6, tet2: 4, searched: 79, height: 2
jLLvMQQacegghigiinscjbqxvnv, tet1: 5, tet2: 6, searched: 265, height: 3
jLLLLQQbedhgigihihhfgbkowko, tet1: 8, tet2: 5, searched: 291, height: 3
hLLAPkceedffggpdeoubkk, tet1: 2, tet2: 3, searched: 2, height: 1
hLLAMkbdeefgfgmvamhcwk, tet1: 5, tet2: 4, searched: 2, height: 1
kLLAvAQkbcedighhijjhbtkxcxdowj, tet1: 9, tet2: 5, searched: 872, height: 4
iLMvPQcacdfghghhjgdbutitv, tet1: 5, tet2: 2, searched: 13, height: 2
iLAwLQcbcbdfhghhhhwhshisc, tet1: 6, tet2: 5, searched: 2, height: 1
kLALLPPkbcbeghijijjhhjslsiieas, tet1: 4, tet2: 9, searched: 116, height: 3
iLAwwQcbcbdfghhhhhjhrhdcw, tet1: 7, tet2: 6, searched: 1, height: 1
lLLLvMQQcbddhjijihikkmvwvqqqlgxvn, tet1: 9, tet2: 8, searched: 973, height: 4
iLAwLQcbcbdfhghhhhjhjmxsg, tet1: 6, tet2: 5, searched: 2, height: 1
lLLLvMQQcbddhjijihikkmvwvqqqlgxvj, tet1: 9, tet2: 8, searched: 752, height: 4
iLALLQcbcbfgfhhhhhjduqfvr, tet1: 5, tet2: 3, searched: 12, height: 1
iLAwLQccbbdfhghhhhkhjeqon, tet1: 7, tet2: 6, searched: 1, height: 1
iLALLQcbcbfgfhhhxhjduqfvr, tet1: 5, tet2: 3, searched: 12, height: 1
iLLMAMcbcdeffghhmkfuajpqw, tet1: 3, tet2: 4, searched: 7, height: 1
kLALLzQkbcbeghiijjjhhjslsiqatk, tet1: 3, tet2: 8, searched: 115, height: 3
hLALPkbcbefgggxxnneanr, tet1: 0, tet2: 6, searched: 66, height: 0
kLALLPPkbcbeghijijjhhwslsiieas, tet1: 4, tet2: 9, searched: 111, height: 3
iLALLQcbcbfgfhhhxhnduqfvr, tet1: 5, tet2: 3, searched: 12, height: 1
nLLMLwwQPkcdedfhillkkmlmpklrcetqpbkhds, tet1: 10, tet2: 3, searched: 615, height: 6
iLAwwQcbcbdfghhhhhwhrhdcw, tet1: 7, tet2: 6, searched: 1, height: 1
iLAwLQcbcbdfhghhhhwhjmxsg, tet1: 6, tet2: 5, searched: 2, height: 1
iLAwLQcbcbdfhghhhxjxshisc, tet1: 6, tet2: 5, searched: 2, height: 1
iLAwwQcbcbdfghhhhhjqjqecs, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbefihijjjxxjnepnexmk, tet1: 9, tet2: 4, searched: 116, height: 3
iLLMAMcbcdeffghhmkfuajpxr, tet1: 3, tet2: 4, searched: 7, height: 1
iLAwwQcbcbdfhghhxxjqwlhnb, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLPPkbcbeghijijjxhjslsiieas, tet1: 3, tet2: 8, searched: 115, height: 3
kLALLzQkbcbefihjjijxxjnedneaxg, tet1: 3, tet2: 9, searched: 116, height: 3
iLLMAMcbcdeffghhmkfuajpqj, tet1: 3, tet2: 4, searched: 7, height: 1
iLAwwQcbcbdfghhhxhjhrhdcw, tet1: 7, tet2: 6, searched: 1, height: 1
iLAwLQccbbdfhghhhhrhjeqon, tet1: 7, tet2: 6, searched: 1, height: 1
iLAwLQcbcbdfhghhhxwxshisc, tet1: 6, tet2: 5, searched: 2, height: 1
kLALLPPkbcbeghijijjxhnslsiieas, tet1: 3, tet2: 8, searched: 110, height: 3
kLALLzQkbcbeghiijjjhhwslsiqatk, tet1: 3, tet2: 8, searched: 110, height: 3
nLLMLALMAkcdedfhgjjkklmmpklrcerowttshk, tet1: 10, tet2: 3, searched: 567, height: 6
iLAwwQcbcbdfghhhxhnhrhdcw, tet1: 7, tet2: 6, searched: 1, height: 1
iLAwLQccbbdfhghhhqnhjeqon, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbefihijjjhxjnepnexmk, tet1: 7, tet2: 3, searched: 115, height: 3
iLLMAMcbcdeffghhmkfuajpxk, tet1: 3, tet2: 4, searched: 7, height: 1
iLAwwQcbcbdfghhhxhjqjqecs, tet1: 7, tet2: 6, searched: 1, height: 1
nLLMLALMAkcdedfhgjjkklmmpklrcerowttohs, tet1: 2, tet2: 10, searched: 847, height: 6
kLALLzQkbcbeghiijjjxhjslsiqatk, tet1: 4, tet2: 9, searched: 116, height: 3
iLAwwQcbcbdfhghhhxjqwlhnb, tet1: 7, tet2: 6, searched: 1, height: 1
nLLMLwwQPkcdedfhillkkmlmpklrcetqpbkhdw, tet1: 10, tet2: 3, searched: 589, height: 6
iLAwLQccbbdfhghhhqjhjeqon, tet1: 7, tet2: 6, searched: 1, height: 1
nLLMLALMAkcdedfhgjjkklmmpklrcerowttshr, tet1: 10, tet2: 3, searched: 931, height: 6
iLAwwQcbcbdfghhhhhwqjqecs, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbefihijjjxxnnepnexmk, tet1: 9, tet2: 4, searched: 111, height: 3
kLALLzQkbcbefihjjijhxjnedneaxg, tet1: 9, tet2: 4, searched: 116, height: 3
iLAwwQcbcbdfhghhxxnqwlhnb, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbeghiijjjxhnslsiqatk, tet1: 4, tet2: 9, searched: 111, height: 3
kLALLzQkbcbefihijjjhxwnepnexmk, tet1: 7, tet2: 3, searched: 110, height: 3
iLAwwQcbcbdfghhhxhnqjqecs, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbefihjjijxxnnedneaxg, tet1: 3, tet2: 9, searched: 111, height: 3
nLLMLALMAkcdedfhgjjkklmmpklrcerowttohw, tet1: 2, tet2: 10, searched: 665, height: 6
iLAwwQcbcbdfhghhhxwqwlhnb, tet1: 7, tet2: 6, searched: 1, height: 1
kLALLzQkbcbefihjjijhxwnedneaxg, tet1: 9, tet2: 4, searched: 111, height: 3
kLALLMPkbcbeghijijjhhjslnmipak, tet1: 8, tet2: 6, searched: 117, height: 3
jLAwwPQbcbdfhhiiihhjhrarfbg, tet1: 6, tet2: 5, searched: 42, height: 2
jLAwLPQcbbdfghiiihhkhjqjobj, tet1: 5, tet2: 7, searched: 42, height: 2
nLLMLMLMAkacdehghijlklmmjkaniaebasjsqj, tet1: 1, tet2: 11, searched: 990, height: 6
jLAwwMQbcbdfgihiihhjhrhbrkg, tet1: 7, tet2: 5, searched: 60, height: 2
kLLLwQAkcdefgghihjjdstakksxwhs, tet1: 3, tet2: 8, searched: 97, height: 3
kLALLLQkbcbeghiijjjhhjslgiqpdo, tet1: 5, tet2: 7, searched: 98, height: 3
kLALLMPkbcbeghijijjhhwslnmipak, tet1: 8, tet2: 6, searched: 112, height: 3
jLAwwPQbcbdfhhiiihhwhrarfbg, tet1: 6, tet2: 5, searched: 41, height: 2
jLAwwPQbcbdfhhiiixhjhrarfbg, tet1: 3, tet2: 8, searched: 42, height: 2
jLAwLPQcbbdfghiiihhrhjqjofw, tet1: 7, tet2: 5, searched: 41, height: 2
jLAwwMQcbbdfgihiihhkxjqfjon, tet1: 5, tet2: 6, searched: 42, height: 2
kLALLPPkbcbefihijjjxxjnepweuib, tet1: 8, tet2: 6, searched: 116, height: 3
lLLLPPwQcccfeghiikjjkdwapjrplhjrj, tet1: 10, tet2: 9, searched: 262, height: 4
jLAwwMQbcbdfgihiihhjqjqfjon, tet1: 4, tet2: 8, searched: 61, height: 2
kLALLMPkbcbeghijijjxhjslnmipak, tet1: 5, tet2: 7, searched: 98, height: 3
lLLLPPwQcccfeghiikjjkdwapjrplxjrn, tet1: 10, tet2: 9, searched: 250, height: 4
jLAwwMQbcbdfgihiihhwhrhbrkg, tet1: 7, tet2: 5, searched: 58, height: 2
kLALLzQkbcbefijhjijxxjneddfixg, tet1: 6, tet2: 7, searched: 116, height: 3
jLAwLPQcbbdfghiiihqnhjqjofw, tet1: 7, tet2: 5, searched: 42, height: 2
jLAwwPQbcbdfhhiiixhnhrarfbg, tet1: 4, tet2: 8, searched: 43, height: 2
kLALLMPkbcbeghijijjxhnslnmipak, tet1: 5, tet2: 7, searched: 94, height: 3
jLAwwMQbcbdfgihiixhjhrhbrkg, tet1: 7, tet2: 5, searched: 60, height: 2
kLLLwQAkcdefgghihjjdstakksxwxn, tet1: 9, tet2: 4, searched: 92, height: 3
kLALLPPkbcbefihijjjhxjnepweuib, tet1: 7, tet2: 4, searched: 97, height: 3
jLAwLPQcbbdfghiiihqjhjqjofw, tet1: 7, tet2: 5, searched: 41, height: 2
jLAwwMQcbbdfgihiihqnxjqfjon, tet1: 5, tet2: 6, searched: 42, height: 2
kLALLLQkbcbeghiijjjhhwslgiqpdo, tet1: 5, tet2: 7, searched: 94, height: 3
jLAwwMQbcbdfgihiixhjqjqfjon, tet1: 4, tet2: 8, searched: 61, height: 2
jLAwwMQbcbdfgihiixhnhrhbrkg, tet1: 7, tet2: 5, searched: 58, height: 2
kLALLLQkbcbeghiijjjxhjslgiqpdo, tet1: 8, tet2: 6, searched: 117, height: 3
jLAwwMQcbbdfgihiihhrxjqfjon, tet1: 5, tet2: 6, searched: 41, height: 2
kLALLPPkbcbefihijjjxxnnepweuib, tet1: 8, tet2: 6, searched: 111, height: 3
jLAwwMQbcbdfgihiihhwqjqfjon, tet1: 4, tet2: 8, searched: 59, height: 2
kLALLzQkbcbefijhjijhxjneddfixg, tet1: 8, tet2: 6, searched: 118, height: 3
kLALLPPkbcbefihijjjhxwnepweuib, tet1: 7, tet2: 4, searched: 93, height: 3
jLAwwMQcbbdfgihiihqjxjqfjon, tet1: 5, tet2: 6, searched: 41, height: 2
kLALLLQkbcbeghiijjjxhnslgiqpdo, tet1: 8, tet2: 6, searched: 112, height: 3
kLALLzQkbcbefijhjijxxnneddfixg, tet1: 6, tet2: 7, searched: 111, height: 3
jLAwwMQbcbdfgihiixhnqjqfjon, tet1: 4, tet2: 8, searched: 59, height: 2
kLALLzQkbcbefijhjijhxwneddfixg, tet1: 8, tet2: 6, searched: 113, height: 3
kLAvLAQkbcbhfhijjijxxjhefnmpbe, tet1: 8, tet2: 7, searched: 205, height: 3
lLLLLMAQcccfgghijkjjklnagvwolqphn, tet1: 7, tet2: 9, searched: 281, height: 4
kLAvLAQkbcbhfhijjijxxnhefnmpbe, tet1: 8, tet2: 7, searched: 234, height: 3
kLAvLAQkbcbfgghjijjhhjlxbbavht, tet1: 8, tet2: 7, searched: 344, height: 3
lLLLvQQMcccfhiighjikkdwafffsvhfhs, tet1: 9, tet2: 8, searched: 225, height: 4
kLLMLAAkbddehghihjjdwrhtrqmhqw, tet1: 9, tet2: 4, searched: 78, height: 3
lLLLLMAQcccfgghijkjjklnagvrolxphj, tet1: 9, tet2: 7, searched: 260, height: 4
kLAvLAQkbcbhfhijjijhxjhefnmpbe, tet1: 8, tet2: 7, searched: 244, height: 3
kLAvLAQkcbbhfhijjijqqnhefnmpbe, tet1: 8, tet2: 7, searched: 242, height: 3
kLAvLAQkbcbhfhijjijhxwhefnmpbe, tet1: 8, tet2: 7, searched: 234, height: 3
kLAvLAQkbcbfggijijjhhjlxbstvml, tet1: 8, tet2: 7, searched: 363, height: 3
lLLLLMAQcccfgghijkjjklnagvwolqphj, tet1: 7, tet2: 9, searched: 270, height: 4
kLAvLAQkcbbhfhijjijqhkhefnmpbe, tet1: 8, tet2: 7, searched: 242, height: 3
lLLLLMAQcccfgghijkjjklnagvwolhphk, tet1: 7, tet2: 9, searched: 281, height: 4
kLLMLAAkbddehghihjjdwrhtrqlhhj, tet1: 9, tet2: 4, searched: 78, height: 3
lLLLLMAQcccfgghijkjjklnagvrolhphj, tet1: 9, tet2: 7, searched: 281, height: 4
lLALLvQQccbbeghikkjjkhhkbhbxelkwb, tet1: 8, tet2: 7, searched: 380, height: 4
kLAvLAQkcbbhfhijjijqqjhefnmpbe, tet1: 8, tet2: 7, searched: 232, height: 3
kLAvLAQkbcbfgghjijjhhwlxbbavht, tet1: 8, tet2: 7, searched: 328, height: 3
lLLLLMAQcccfgghijkjjklnagvwolhphr, tet1: 7, tet2: 9, searched: 270, height: 4
lLLLLMAQcccfgghijkjjklnagvrolxphn, tet1: 9, tet2: 7, searched: 249, height: 4
kLLMLAAkbddehghihjjdwrhtrqmhqj, tet1: 9, tet2: 4, searched: 75, height: 3
kLAvLAQkbcbfgghjijjxhjlxbbavht, tet1: 8, tet2: 7, searched: 344, height: 3
kLAvLAQkcbbhfhijjijqhrhefnmpbe, tet1: 8, tet2: 7, searched: 232, height: 3
kLAvLAQkbcbfggijijjxhjlxbstvml, tet1: 8, tet2: 7, searched: 363, height: 3
kLLPwPAkbcefehghijjmjmhmmjlfhs, tet1: 7, tet2: 5, searched: 851, height: 3
kLLMLAAkbddehghihjjdwrhtrqmhxr, tet1: 9, tet2: 4, searched: 78, height: 3
lLLLLMAQcccfgghijkjjklnagvrolhphw, tet1: 9, tet2: 7, searched: 270, height: 4
kLAvLAQkbcbfggijijjhhwlxbstvml, tet1: 8, tet2: 7, searched: 347, height: 3
kLAvLAQkbcbfgghjijjxhnlxbbavht, tet1: 8, tet2: 7, searched: 328, height: 3
kLLMLAAkbddehghihjjdwrhtrqlhxj, tet1: 9, tet2: 4, searched: 78, height: 3
kLLMLAAkbddehghihjjdwrhtrqmhxk, tet1: 9, tet2: 4, searched: 75, height: 3
kLAvLAQkbcbfggijijjxhnlxbstvml, tet1: 8, tet2: 7, searched: 347, height: 3
kLLMLAAkbddehghihjjdwrhtrqlhhw, tet1: 9, tet2: 4, searched: 75, height: 3
