id,oriented,tetrahedra,flat count,negative count
pLLALPLwLQQbcedhigjjmlnonnolsajxtjrbppnvjjr,0,15,7,0
pLLALLLQPzQbcedhgkkljmlnooolsajxjrborqrtaee,0,15,7,0
pLLALLLMPMQbcedhgkkjnmnonoolsajxjrbrqueemkk,0,15,7,0
pLLALPLMvQQbcedhigjjlmononolsajxtjrbatosrkj,0,15,7,0
pLLALLLwAQQccdehgkkklmnonootnnaqnwbnctpiogs,0,15,7,0
pLLALLLwQPQbcedhgkkknnommoolsajxjrbjttimpww,0,15,7,0
pLLALLLALQQbcedhgkklolnnoonlsajxjrboaremrrb,0,15,7,0
pLLALLLMPMQbcedhgkkjnlnooonlsajxjrbrqredoof,0,15,7,0
pLLALLLMwQQbcedhgkkmklononolsajxjrbajrldrkg,0,15,7,0
pLLALLLMPPQbcedhgkkjnlnmooolsajxjrbwxjppnnj,0,15,7,0
pLLALLLALQQbcedhgkkjonmononlsajxjrbfaehqmrb,0,15,7,0
pLLALLLQLAQbcedhgkkljlmnooolsajxjrborredaqq,0,15,7,0
pLLALLLMLQQccdehgkklnmnoonotnnaqnwbsxuummgo,0,15,7,0
pLLALLLALQQbcedhgkkkmoonnonlsajxjrbntaipqwb,0,15,7,0
pLLALLLMPMQbcedhgkkjnlmnooolsajxjrbrqremooo,0,15,7,0
pLLALLLQLMQbcedhgkkljnmmooolsajxjrboraemgrr,0,15,7,0
pLLALLLMMMQbcedhgkkjlmnonoolsajxjrbrkepawoc,0,15,7,0
pLLALLLALQQccdehgkklkomnonotnnaqnwbcbahiwbv,0,15,7,0
pLLALLLQzMQbcedhgkkljmmonoolsajxjrborqeanrr,0,15,7,0
pLLALLLAwQQbcedhgkklmlnnooolsajxjrboarpdrrg,0,15,7,0
pLLAMvMMvQQbcedfgjijloonnnolsajhxxoeaaddjjc,0,15,7,0
pLLALvAwQMQbcedhkhlnnmllooolsajxhevallkkggv,0,15,6,0
pLLLALPwwQQcdgffihjilnonnoohshalphboaabjbnn,0,15,6,0
pLLLALvPMQQcdgffinljlmnmooohshalpagbnaiahrr,0,15,6,0
pLLAMvAPvQQbcedfgjiljnnonooajhfxhhjeiaiikff,0,15,7,0
pLLALLPwLQQbcedhgjkklnomonolsajxjmrblevkwbv,0,15,7,0
pLLAMvMwPMQbcedfgjijlmmonoolsajhxxoesssapvv,0,15,7,0
pLLALvAAMPQbcedhkhljmnlmooolsajxhevfaakmvff,0,15,6,0
pLLLALPwLQQcdgffihjilommnoohshalphbouafffjj,0,15,6,0
pLLLALvPQPQcdgffinljmlnonoohshalpagbxniaqgg,0,15,6,0
pLLAMvALPMQbcedfgjijmlmonooajhfxhhjiwowaurr,0,15,7,0
pLLAMvMwMAQbcedfgjijlnmmooolsajhxxoevasoass,0,15,7,0
pLLALvAMPPQbcedhkhlmknlnooolsajxhevaftkmfff,0,15,6,0
pLLALvPQzMQbedehilijjmnoonoaaoabhxlagtmxwck,0,15,6,0
pLLAvMAALPQbeedghijkjnmnoooaaaocwxahrhvbdti,0,15,6,0
pLLALAPzwPQbedehghjiklmonooaaoabnfxihxdbvgg,0,15,7,0
pLLALLLMLQQccdehgkkmnlnonootnnaqnwbaxwutiww,0,15,7,0
pLLAMvMwwQQbcedfgjijlonnonolsajhxxoevaddddx,0,15,7,0
pLLALvAwQAQbcedhkhlnkmmlooolsajxhevafllkowo,0,15,6,0
pLLLALPwMPQcdgffihjiknonnoohshalphbojaljbtt,0,15,6,0
pLLLALvPQAQcdgffinljklmmooohshalpagbwnaawfw,0,15,6,0
pLLAMvALwQQbcedfgjijlnooonnajhfxhhjiraiillq,0,15,7,0
pLLALLLwPQQbcedhgkkkmmnoonolsajxjrbblllpqkb,0,15,7,0
pLLAMvMwAMQbcedfgjijllnoonolsajhxxoevsaaaxs,0,15,7,0
pLLALvAAAMQbcedhkhljmklonoolsajxhevfafkwfkk,0,15,6,0
pLLAzLwQLMQcddefijiljmnonooaffagplcxcpdxsam,0,15,6,0
pLLAvLQMvQQcddehikhklnoonnoaffahppdnxecvscs,0,15,6,0
pLLAMvALMMQbcedfgjijllnoonoajhfxhhjiroaeeqo,0,15,7,0
pLLALLLALQQccdehgkkjknmoonotnnaqnwbvbdtdwbv,0,15,7,0
pLLAMvMwAPQbcedfgjijllnnooolsajhxxoevsxxxxf,0,15,7,0
pLLALvAAPMQbcedhkhljkmlnooolsajxhevfftkvwww,0,15,6,0
pLLLALPwAMQcdgffihjikmnonoohshalphbojhjanlu,0,15,6,0
pLLLALLLQMQcdgffikljklnonoohshalpggbwnifoff,0,15,6,0
pLLAMvALMPQbcedfgjijllononoajhfxhhjiromqqqg,0,15,7,0
pLLALLLALQQccdehgkkjknmoonotnnaqnwbvbdmdwbv,0,15,7,0
pLLALPMzwPQbeddfghijklmnoooaagggwaqxxxkrlil,0,15,7,0
pLLALLMAwMQbeddghhijklmonooaaggftakwkqbmjmx,0,15,6,0
pLLALvQzPMQbeddgkjjlnkmoonoaaggflprxmcdxdrd,0,15,6,0
pLLAvAAPvQQbeddihjiljmnnoooaaggiupqxglvcksw,0,15,6,0
pLLALPMzwPQbeddghgijklmonooaaggfusqxxxktfii,0,15,7,0
pLLAMvMwMAQbcedfgjijlmnmooolsajhxxoevsaoass,0,15,7,0
pLLALLAPwMQbedehghjjlkmnoooaagafffewxkssqqu,0,15,6,0
pLLALvAAMMQbeedgkiklkmnonooaaacfuaqhopmhgjw,0,15,6,0
pLLAvAPALMQbedeghkijjnnmoooaagakoxqanxvfuei,0,15,6,0
pLLALMMzwPQbeedgghijklmonooaaacfvrihqhlfboo,0,15,7,0
pLLALLLMMMQbcedhgkkjmlnnooolsajxjrbrarpdoof,0,15,7,0
nLLAMvwAQkbcedfgjjkmklmmlsajhxxexajrbb,0,13,5,0
pLLAMvMMwAQbcedfgjijlkmnooolsajhxxoeajdxaaa,0,15,7,0
pLLALvAAPAQbcedhkhlkmnllooolsajxhevgltkkaaa,0,15,6,0
pLLLALPMwAQcdgffihjiklnmooohshalphbobajnaaa,0,15,6,0
pLLLALwPPMQcdgffihkjknnoonohshalpagbnhjaara,0,15,6,0
pLLAMvAPwAQbcedfgjiljknmoooajhfxhhjeifimaaa,0,15,7,0
pLLAMvMwMMQbcedfgjijknnooonlsajhxxoejadaaax,0,15,7,0
pLLALvAAAAQbcedhkhlkmmnlooolsajxhevgalakwkk,0,15,6,0
pLLLALPMLPQcdgffihjiknnonoohshalphbobanajaa,0,15,6,0
pLLLALwQzAQcdgffihlkjknmooohshalpaagbnfrahh,0,15,6,0
pLLAMvALMPQbcedfgjijknnooonajhfxhhjifaiaeeq,0,15,7,0
pLLAMvMwMAQbcedfgjijknnnooolsajhxxoejadxpuu,0,15,7,0
pLLALvAAQzQbcedhkhlkmmmlooolsajxhevgaltkwow,0,15,6,0
pLLLALPLMMQbefegjhkmmlmnoooaeqdqqfladotlqgf,0,15,6,0
pLLLALwQzAQcdgffihlkjkmmooohshalpaagbnjrttm,0,15,6,0
pLLAMvALMPQbcedfgjijknnnoooajhfxhhjifaimqlq,0,15,7,0
pLLALLLQzPQbcedhgkkkjmoonnolsajxjrbnwxeajnr,0,15,7,0
pLLALLLQzPQbcedhgkkkjmoonnolsajxjrbnrqeajnr,0,15,7,0
pLAvLALPAPQaccfigjmjjloonnojgjquwihllwapdmw,0,15,7,0
nLLAMvMMMkbcedfgjijlkmmmlsajhxxbeajaxx,0,13,5,0
pLLAMvMMMzQbcedfgjijlkmnooolsajhxxoeajapadd,0,15,7,0
pLLALvAAMAQbcedhkhlkmnllooolsajxhevgalkkall,0,15,6,0
pLLLALPMMzQcdgffihjiklmnooohshalphbobaalajj,0,15,6,0
pLLLALwQPzQcdgffihlkjkmnooohshalpaagbnhaejj,0,15,6,0
pLLAMvAPMzQbcedfgjiljkmnoooajhfxhhjeifaiaii,0,15,7,0
pLLAMvMwAAQbcedfgjijllnmooolsajhxxoevsaoass,0,15,7,0
pLLALvAAAAQbcedhkhljmklnooolsajxhevfafkpatt,0,15,6,0
pLLLALPwQzQcdgffihjikmlnooohshalphbojhuaaff,0,15,6,0
pLLLALLPQzQcdgffikmljklnooohshalpgagbwnlaii,0,15,6,0
pLLAMvALMAQbcedfgjijllnmoooajhfxhhjiroafaww,0,15,7,0
pLLAMvMwPMQbcedfgjijnmmmooolsajhxxoeessoavv,0,15,7,0
pLLALvAwAQQccdehhklnnomlnootnnaquhfalaasivv,0,15,6,0
pLLLALPwzQQcdgffihjimonmmoohshalphbohagffjj,0,15,6,0
pLLLALLPMPQcdgffikmljlomnoohshalpgagbnaqjww,0,15,6,0
pLLAMvALPMQbcedfgjijmnmomooajhfxhhjiwdwafrr,0,15,7,0
pLLAMvMwMPQbcedfgjijknnonoolsajhxxoejaxadaa,0,15,7,0
pLLALvAAAAQccdehhklkmmnloootnnaquhfgalascss,0,15,6,0
pLLLALPMLMQcdgffihjiknnoonohshalphbobajaana,0,15,6,0
pLLLALwQzAQcdgffihlkjkmnooohshalpaagbnjwahh,0,15,6,0
pLLAMvALMPQbcedfgjijknononoajhfxhhjifaamele,0,15,7,0
pLLAMvMMwAQbcedfgjijlkmmooolsajhxxoeajdxltt,0,15,7,0
pLLALvAAPAQbcedhkhlkmmllooolsajxhevgltkkltl,0,15,6,0
pLLLALPMwAQcdgffihjiklnnooohshalphbobajniam,0,15,6,0
pLLALLPwLQQbcedhgjkkolmnonolsajxjmrblecvnbv,0,15,7,0
pLLLALwPPPQcdgffihkjknoonnohshalpagbnhiajrm,0,15,6,0
pLLAMvAPwAQbcedfgjiljknnoooajhfxhhjeifimiam,0,15,7,0
pLLALLLQLAQbcedhgkkkjlnnooolsajxjrbnrjealap,0,15,7,0
pLLALLLQLAQbcedhgkkkjlnnooolsajxjrbnwjihlai,0,15,7,0
pLAzLwPALAQaccehhkjjjnmnooojgjkugxdlrxrvdae,0,15,7,0
nLLAMvwAQkccdefgjjkmklmmtnnahqquqanwbb,0,13,5,0
pLLAMvMMwAQbcedfgjijlknmooolsajhxxoeajdxaaa,0,15,7,0
pLLALvAAPAQbcedhkhlknmllooolsajxhevgltkkaaa,0,15,6,0
pLLLALPMwAQcdgffihjiklmnooohshalphbobajnaaa,0,15,6,0
pLLLALwPPPQcdgffihkjknnonoohshalpagbnhrajaa,0,15,6,0
pLLAMvAPwAQbcedfgjiljkmnoooajhfxhhjeifimaaa,0,15,7,0
pLLLALMPvQQcegfgghkkjonmnooahaapjjxcnbvfwso,0,15,7,0
pLLLLLAQwAQbeggiiglilknmooohhaifgfqrkoamahh,0,15,7,0
nLLAMvAMMkbcedfgjikjkmmmajhfxhhjmikeel,0,13,5,0
pLLAMvALPMQbcedfgjijmnloonoajhfxhhjiwdkeauj,0,15,7,0
pLLALAMzwPQcedegghijklmnooodavaroothhhxccnn,0,15,7,0
pLLALAMzwPQcedeghgijklmnooopavabcrehhhqoojj,0,15,7,0
pLLLAPwwwQQcegfgighkkmnonooahaaphjjnjsjwkbf,0,15,7,0
pLLAMvALzQQbcedfgjijnonmonoajhfxhhjidatfmuq,0,15,7,0
pLLAMvALPPQbcedfgjijmnonoonajhfxhhjiwdmummu,0,15,7,0
pLLAMvAMvQQbcedfgjikjoomnnoajhfxhhjmieeakko,0,15,7,0
nLALPzwPPkaccfgfhillkmmmjgjdiqshhxjamf,0,13,5,0
pLLALPLwLQQbcedhigjjnmnomoolsajxtjrbuqnjffn,0,15,7,0
pLLALLLALQQbcedhgkklmonmnoolsajxjrbotieimff,0,15,7,0
pLLALLLwQPQbcedhgkklmnmnmoolsajxjrbkqtetqvn,0,15,7,0
pLLALLLQLMQbcedhgkkljnmmooolsajxjrboriemgrr,0,15,7,0
pLLALLLMMMQbcedhgkkjlmnonoolsajxjrbrkupawoc,0,15,7,0
pLLALLLMPMQbcedhgkkjnlmnooolsajxjrbrqvemooo,0,15,7,0
pLLALLLwAQQbcedhgkkklmnoonolsajxjrbjoatmvcr,0,15,7,0
pLLALLLwQPQbcedhgkkknnommoolsajxjrbjttampcc,0,15,7,0
pLLALLLALQQbcedhgkklolnnoonlsajxjrboavemrrb,0,15,7,0
pLLALLLMPMQbcedhgkkjnlnooonlsajxjrbrqvedoof,0,15,7,0
pLLALLLMwQQbcedhgkkmklononolsajxjrbajvldrkg,0,15,7,0
pLLALLLwAQQbcedhgkklkmnonoolsajxjrbkbltmrgr,0,15,7,0
pLLALLLwQAQccdehgkknnkmmnootnnaqnwbalbtxiwn,0,15,7,0
pLLALLLAwQQbcedhgkklmlnnooolsajxjrboavpdrrg,0,15,7,0
pLLALLLQzMQbcedhgkkljmmonoolsajxjrborqednvv,0,15,7,0
pLLALLLALQQccdehgkklkomnonotnnaqnwbcbamiwbv,0,15,7,0
pLLALLLMLQQccdehgkkmnlomnootnnaqnwbainlxiwo,0,15,7,0
pLLALLLMLQQbcedhgkkjmnnoonolsajxjrbrueqaago,0,15,7,0
pLLALLLMLQQccdehgkkmnlnonootnnaqnwbaxfutiww,0,15,7,0
pLLALLLALQQbcedhgkklonnmoonlsajxjrboateiprb,0,15,7,0
pLLALLLALQQccdehgkkkmononontnnaqnwbjtadaxwb,0,15,7,0
pLLALLLMLQQbcedhgkkjmonononlsajxjrbrupqaqwf,0,15,7,0
pLLALLLALQQccdehgkklnonmnootnnaqnwbcxaumiww,0,15,7,0
pLLALLLwAQQbcedhgkknmlmonoolsajxjrbaqvelmrr,0,15,7,0
pLLALLLQPzQbcedhgkkljmlnooolsajxjrborqvtaee,0,15,7,0
pLLALLLMPMQbcedhgkkjnmnonoolsajxjrbrqueamoo,0,15,7,0
pLLALPLMvQQbcedhigjjlmononolsajxtjrbatogrog,0,15,7,0
pLLAMvMMLPQbcedfgjijlnnonoolsajhxxoeaaxijcc,0,15,7,0
pLLALvAMPMQbcedhkhlmmnllooolsajxhevatakkgvv,0,15,6,0
pLLLALPwwQQcdgffihjilononnohshalphboaannbbn,0,15,6,0
pLLLALvPMQQcdgffimljlmnnooohshalpagbnaiihjv,0,15,6,0
pLLAMvAPvQQbcedfgjiljoonnnoajhfxhhjeiamakkf,0,15,7,0
pLLALLPwLQQbcedhgjkklnomonolsajxjmrblevcrbv,0,15,7,0
pLLAMvMALAQbcedfgjijklmnooolsajhxxoexspxaee,0,15,7,0
pLLALzAwPPQbcedhijhkkmmonoolsajxthevkmvavaa,0,15,6,0
pLLAzvAAPMQbedegjkklmnkonooaaoaupljxiecxsee,0,15,6,0
pLLAvMAMLPQbedehihjjlmnnoooaaoactjlaxpvcnws,0,15,6,0
pLLAMvAMzAQbcedfgjikjlnmoooajhfxhhjmiwquadd,0,15,7,0
pLLALLLQLAQbcedhgkkljlmnooolsajxjrborvedaqq,0,15,7,0
pLLAMvMwLQQbcedfgjijomoonnnlsajhxxoeasxxppp,0,15,7,0
pLLALvAMPPQbcedhkhlmmmolnoolsajxhevattlkmff,0,15,6,0
pLLLALPwPAQcdgffihjinllmooohshalphbouuufatt,0,15,6,0
pLLLALvPMQQcdgffimljlonnnoohshalpagbnpiiqjj,0,15,6,0
pLLAMvALzQQbcedfgjijmonoonnajhfxhhjiwatmmuu,0,15,7,0
pLLAMvMALMQccdefgjijknnoonotnnahqqcuqaqdfnf,0,15,7,0
pLLALzAMzAQbcedhijhklkmnooolsajxthevakgwamq,0,15,6,0
pLLLALMPzMQbefffjijljmnoonoapuuumaihcmthsfk,0,15,6,0
pLLLALvQQzQcdgffimjljlmnooohshalpajgbnaaffw,0,15,6,0
pLLAMvAMLMQbcedfgjikjnnooonajhfxhhjmiaqpvvf,0,15,7,0
pLLALPLMvQQbcedhigjjlomnonolsajxtjrbadnnjww,0,15,7,0
pLLAMvMAzMQccdefgjijkmnnoootnnahqqcuquqqffk,0,15,7,0
pLLALPwAwMQcddehhgikjlnoonoaffattgiikxeokko,0,15,6,0
pLLALLLAAMQcddehijljmlnonooaffatxhfrxgeuwkv,0,15,6,0
pLLAvPMMzPQcddegjhkikmnmoooaffakxefjkxgclmp,0,15,6,0
pLLALPPzwPQcddehgihjklnoonoaffatkxqcxhiwwfg,0,15,7,0
pLLALPLwAPQccdehigjjlmnoonotnnaqlnwbudkrrjc,0,15,7,0
pLLAMvMAzPQbcedfgjijkmonnoolsajhxxoexeaxcvs,0,15,7,0
pLLALzAwAMQbcedhijhklkmnooolsajxthevakvwamm,0,15,6,0
pLLLALPwAPQcdgffihjimmnonoohshalphbothjjjnc,0,15,6,0
pLLLALLPAMQcdgffikjljlmonoohshalpgjgbnifgww,0,15,6,0
pLLAMvAMLPQbcedfgjikjmononoajhfxhhjmidaqvkw,0,15,7,0
pLLALPLwAPQccdehigjjlmnoonotnnaqlnwbudgrrkw,0,15,7,0
pLLAMvMALAQbcedfgjijklnmooolsajhxxoexsxpaee,0,15,7,0
pLLALzAwPPQbcedhijhkkmomnoolsajxthevkmavvaa,0,15,6,0
pLLAzvAQLMQbeedgjijljmnonooaaacetakhgliholt,0,15,6,0
pLLAvAAMvQQbedehijhjlmnnoooaagacupraxlvcksw,0,15,6,0
pLLAMvAMzAQbcedfgjikjlmnoooajhfxhhjmiwuqadd,0,15,7,0
pLLALLLQLAQbcedhgkkljlnmooolsajxjrborvpmaqq,0,15,7,0
pLLALMPzwPQbeddfhhjiklmnoooaagggqaxrqxewvvo,0,15,7,0
pLLALLAPwMQbeddhghjjlkmonooaaggtfaewxuhojow,0,15,6,0
pLLALvMQLMQbeddhilkiknmoonoaaggtqxfnoipxnwn,0,15,6,0
pLLAvAPMLMQbeddgikjijnnmoooaaggkmxnrgxvfuei,0,15,6,0
pLLALMPzwPQbeddhghjiklmonooaaggtkexrqxefvoo,0,15,7,0
pLLAMvMwMAQbcedfgjijknnnooolsajhxxoejadxppu,0,15,7,0
pLLALvAAQzQbcedhkhlkmmmlooolsajxhevgaltkwoo,0,15,6,0
pLLLALPLMMQbefegjhkmmlmnoooaeqdqqfleaomlqgf,0,15,6,0
pLLLALwQzAQcdgffihlkjkmmooohshalpaagbnjrtmm,0,15,6,0
pLLAMvALMPQbcedfgjijknnnoooajhfxhhjifaimllq,0,15,7,0
pLLALLLQzPQbcedhgkkkjmoonnolsajxjrbnwxadjnv,0,15,7,0
pLLALLLQzPQbcedhgkkkjmoonnolsajxjrbnrqadjnv,0,15,7,0
pLAvLMMLMAQaccfihjkjjnnmooojgjqusmqllqdsalw,0,15,7,0
pLLAMvMwzQQbcedfgjijnomoonnlsajhxxoeeaoxxpp,0,15,7,0
pLLALvAwAQQccdehhklnnnmloootnnaquhfallasdvv,0,15,6,0
pLLLALPwPAQcdgffihjimllnooohshalphbohuugatt,0,15,6,0
pLLLALLPMPQcdgffikmljloonnohshalpgagbnaljjw,0,15,6,0
pLLAMvALLQQbcedfgjijnoomonnajhfxhhjidamfmuu,0,15,7,0
pLLAMvMAPzQbcedfgjijkmlnooolsajhxxoexesaapp,0,15,7,0
pLLALzAwQzQbcedhijhklkmnooolsajxthevakmaavv,0,15,6,0
pLLLALPwAMQcdgffihjimmnmooohshalphbothafauu,0,15,6,0
pLLLALLPAAQcdgffikjljlnmooohshalpgjgbnaqaii,0,15,6,0
pLLAMvAMPzQbcedfgjikjlmnoooajhfxhhjmiwdaauu,0,15,7,0
pLLAMvMMwAQbcedfgjijlkmmooolsajhxxoeajdxltl,0,15,7,0
pLLALvAAPAQbcedhkhlkmmllooolsajxhevgltkkltt,0,15,6,0
pLLLALPMwAQcdgffihjiklnnooohshalphbobajniim,0,15,6,0
pLLALLPwLQQbcedhgjkkolmnonolsajxjmrblecvnsv,0,15,7,0
pLLLALwPPPQcdgffihkjknoonnohshalpagbnhiijrm,0,15,6,0
pLLAMvAPwAQbcedfgjiljknnoooajhfxhhjeifimiim,0,15,7,0
pLLALLLQLAQbcedhgkkkjlnnooolsajxjrbnrjeallp,0,15,7,0
pLLALLLQLAQbcedhgkkkjlnnooolsajxjrbnwjihlli,0,15,7,0
pLAzLzMMwMQaccehihjjlkmnooojgjkuxgdpxwvjede,0,15,7,0
pLLALAMLvQQccdefghijkmomnooakvhvnhqhcquqfss,0,15,6,0
pLLLQvMAMwQcddegfjjiklmmoootgfmgjqjjeaaqlle,0,15,6,0
pLLALAMLPzQccdefghijklmmoooakvhvnhqhccxqtdd,0,15,6,0
pLLLQzLPwAQcddegfhijklnnoootgfmgjhjndellmai,0,15,6,0
pLAzLPMLLMQacceggihjkmnonoojgjkxcqcqqvqplun,0,15,6,0
pLLALAMLPzQccdefghijklmmoooakvhvnhqhcoetqdq,0,15,6,0
pLAzzAMLzMQaccefhgijklnoonojgjkavcxxxrdedaf,0,15,6,0
pLLALAMLvQQccdefghijkommnooakvhvnhqhcettrkk,0,15,6,0
pLLLQvMAMwQcddegfjjiklmmoootgfmgjqjjeaaqlee,0,15,6,0
pLLALAMLPzQccdefghijklmmoooakvhvnhqhccxqtdt,0,15,6,0
pLLLQzLPwAQcddegfhijklnnoootgfmgjhjndellmmi,0,15,6,0
pLAzzAMLLPQaccefghijllnonoojgjkacvhhqkdpllb,0,15,6,0
pLLALAMLPzQccdefghijklmmoooakvhvnhqhcoetqdd,0,15,6,0
pLAzLPMLzMQaccegighjklnonoojgjkxxccxxjedaeb,0,15,6,0
nLLLQLPvQkcddegfhjikkmmmtgfmgjtbjijccj,0,13,3,0
pLLALvPAPPQceedhjkljmlnoonopuaovhuaupnhebob,0,15,5,0
pLLLLMwQvQQbddiighijlnmonooasfmajfthoihxbnc,0,15,5,0
pLLALLMwMMQceedhgiijkmnonoopuaovgllucpousxa,0,15,5,0
pLLALALwAAQccdefghiklmlmoooakvhvnhnaqdbkvjj,0,15,5,0
pLAvMLQLLPQaccfgghjiklnoonojgjetbfunoniwvso,0,15,5,0
nLLLQLPvQkcddegfhjikkmmmtgfmgjtbjijcjj,0,13,3,0
pLLALvPAPPQceedhjkljmlnoonopapobhuaupnhebob,0,15,5,0
pLLLLMwQvQQbddiighijlnmonooasfmmjfthoihxbnc,0,15,5,0
pLLALLMwMMQceedhgiijkmnonoopapobgllucpousxa,0,15,5,0
pLLALALwAAQccdefghiklmlmoooakvhvnhnaqdbkvjv,0,15,5,0
pLALLLAPLPQaccfggiijllnonoojgjdmfwnirneffcf,0,15,5,0
pLLLMLzPAAQcddefhjmljmnnoootgfmjaadujaauppu,0,15,5,0
pLLLMPLvPQQcddefihkoolnmnontgfmjhawauahnkff,0,15,5,0
pLLALwMLzQQccdefgjilloomnnoakvhvnqslxatvsgm,0,15,5,0
pLAvvMwQzQQaccjhjljinnmomoojgjpokmfcqgwaome,0,15,5,0
pLLLMLzPAAQcddefhjmljmnnoootgfmjaadujauuppu,0,15,5,0
pLLLMPLvPQQcddefihkoolnmnontgfmjhawuuahnkff,0,15,5,0
pLLALwMLzQQccdefgjilloomnnoakvhvnqslxttvsgm,0,15,5,0
pLALvPPwzQQaccfhihkinlomnoojgjdrkchgtjijgui,0,15,5,0
pLLLMPMvMAQbedefgihjklmmoooaafdboeoqlnfbjvj,0,15,6,0
pLLLMPwPzAQbedefgihllknnoooaafdboeohukdbiax,0,15,6,0
pLAvMAwPwMQaccffghijklmnooojgjequbqowesgiee,0,15,6,0
pLLLQzLzPMQcddegfhijlmnmnootgfmgjhjnwkncjps,0,15,6,0
pLLALAMLzPQbcddgghijkmnonooabbfeiqwxolhinwb,0,15,6,0
pLLALMMLvQQcddcghgijlonmnooasvseuqjxnuxtggo,0,15,6,0
pLLAvQMvAPQcddchggijkmnonoohsvnddqkxbtqmvff,0,15,6,0
pLLALMPLLMQcdddhghjikmnoonoagvgluehrcqqpfon,0,15,6,0
pLLLMPMvMAQbedefgihjklmmoooaafdboeoqlnfbjvv,0,15,6,0
pLLLMPwPzAQbedefgihllknnoooaafdboeohukdbiix,0,15,6,0
pLALPzwPwMQaccfgfhijlknoonojgjdiqshrljbllfu,0,15,6,0
pLLLQzLzPMQcddegfhijlmnmnootgfmgjhjnwkncjtn,0,15,6,0
pLLAvMQLLMQcceeijihikmnonoopvaatxtkdsuhtvrb,0,15,6,0
pLLAvQMvAPQcddchggijkmnonooasvsddqkxbtqmvff,0,15,6,0
pLLALMMLvQQcddcghgijlonmnoohsvneuqjxnuxtggo,0,15,6,0
pLLALAMLzPQbcddgghijkmnonooebbbdmhsxgpqmksf,0,15,6,0
pLLAvMAALPQbcedghjikjnmonooavavbiahhshgmxdw,0,15,6,0
pLLALLzAwQQbcedfijljjmoonnoababcatxjgtnkogr,0,15,6,0
pLLALMLwMAQbcedfhhjjknnmoooababceenjrqvkatq,0,15,6,0
pLLALLMwLQQccdehgijjnlmonootnnaqnubwitocfko,0,15,7,0
pLLALLMwwQQbcedhgijjkomnonolsajxjebrjfcowrr,0,15,7,0
pLLALLLwQPQbcedhgjjklmnonoolsajxjbrjjhlqcgo,0,15,7,0
pLLALAPzwMQbcdehhgjiklmnoooaccaahchkqhdnwjw,0,15,7,0
pLLALPwPzMQccdehhgikkmnmoootnnaqunulealrtww,0,15,6,0
pLLALLPzAAQccdehgjklmknmoootnnaqnijlaoigldd,0,15,6,0
pLLALLMzMMQbcedhgiijknmnooolsajxjejbjajwhhp,0,15,6,0
pLLAMLvAMMQbcedfgiilkmnoonolsajhxnnifteafos,0,15,7,0
pLLALPPzLMQcdedhghjiknnmoooafafafhhjxxtjamn,0,15,7,0
nLLAMvwAQkccdefgjkjlkmmmtnnahqqaulfgcc,0,13,5,0
pLLAMvwLQAQbcedfgjjklnmnooolsajhxxeusgfohap,0,15,7,0
pLLAMvwLMQQbcedfgjjmnlnmooolsajhxxexgcggppx,0,15,7,0
pLLAMvwAMPQccdefgjkjlmnmoootnnahqqaulgqcmff,0,15,7,0
pLLAMvwLQPQbcedfgjjlknnmooolsajhxxetvgoraal,0,15,7,0
pLLAMvwPMAQccdefgjjkmnlmoootnnahqquaqqccikk,0,15,7,0
pLLAMvwPAMQbcedfgjkjlmnoonolsajhxxaetvaaiao,0,15,7,0
nLLAMvMPMkbcedfgjijllmmmlsajhxxoexvmai,0,13,5,0
pLLAMvwPMPQbcedfgjljmlononolsajhxxaexgmpmpv,0,15,7,0
pLLAMvwPPPQbcedfgjljknnmooolsajhxxaevjjbpae,0,15,7,0
pLLAMvwPPPQbcedfgjkjnlnonoolsajhxxaecojucau,0,15,7,0
pLLALPPvAMQcedegihhjmlnnoooapvaoxbwxqrttlms,0,15,7,0
pLLALMMzLPQcedefghijknmoonodavergcthhhkddqj,0,15,7,0
pLLAMvwQzPQbcedfgjkljmnonoolsajhxxaaecaaxxo,0,15,7,0
pLLAMvwPPPQbcedfgjkjnlnmooolsajhxxaecojbppe,0,15,7,0
pLLALPMzLMQcedegghijknmonooaavubwbqqxxwiuak,0,15,7,0
pLLALLLMMAQbcedhgjjmkmlnooolsajxjbrijhwmwkk,0,15,7,0
pLLALLLMMAQbcedhgjjmklmnooolsajxjbrijramwkk,0,15,7,0
pLLAvMzQzPQcdedijhikkmonnooaflfhqxcssqpmnbv,0,15,6,0
pLLAzLzQzMQcdedgjiikkmnmoooaflfvqqjvfqsrapu,0,15,6,0
pLLALzwQLAQbcedhhjikjnmnooolsajxehknvphuggv,0,15,6,0
pLLALLMMvQQbcedhgijjlmnoonolsajxjebrimfoojg,0,15,7,0
pLLALMMzwPQcdedhgihjklmnoooaflfafqxrqqawrrk,0,15,7,0
nLLAMvAPMkbcedfgjijllmmmlsajhxxgexsiim,0,13,5,0
pLLAMvwPPAQbcedfgjkjlnmnooolsajhxxaesrfrltd,0,15,7,0
pLLAMvwPMMQbcedfgjkjmlnonoolsajhxxaexcpmpms,0,15,7,0
pLLAMvAzPPQbcedfgjijmnmoonolsajhxxgerpctlek,0,15,7,0
pLLALAMzwMQcedeghgijklmnoooapvaobwqhhhhkvvf,0,15,7,0
pLLALMMzLAQcdeefgihjknmnooodwaaogtcxqqrtdas,0,15,7,0
